,var,vsa,vca,initTime,solveTime,solutions,variables,propagators,propagations,nodes,failures,restarts,peakDepth
16,P,dom_w_deg,indomain_split_random,,,,,,,,,,
17,P,first_fail,indomain,0.847662,15.8924,11.0,5925.0,2322.0,6283607.0,36405.0,18189.0,0.0,25.0
18,P,first_fail,indomain_max,0.951509,16.8384,5.0,5925.0,2322.0,6033309.0,40322.0,20153.0,0.0,35.0
19,P,first_fail,indomain_median,0.803551,15.8005,11.0,5925.0,2322.0,6287670.0,36405.0,18189.0,0.0,25.0
20,P,first_fail,indomain_min,0.818443,15.8753,11.0,5925.0,2322.0,6282954.0,36405.0,18189.0,0.0,25.0
21,P,first_fail,indomain_random,0.829095,138.955,12.0,5925.0,2322.0,43366163.0,600144.0,300057.0,0.0,27.0
22,P,first_fail,indomain_reverse_split,0.812222,16.9407,5.0,5925.0,2322.0,6031806.0,40320.0,20152.0,0.0,35.0
23,P,first_fail,indomain_split,0.796156,15.9565,11.0,5925.0,2322.0,6269306.0,36405.0,18189.0,0.0,25.0
24,P,first_fail,indomain_split_random,0.909035,15.9114,11.0,5925.0,2322.0,6266570.0,36405.0,18189.0,0.0,25.0
25,P,impact,indomain,0.770488,5.56019,10.0,5925.0,2322.0,3553825.0,22827.0,12355.0,0.0,26.0
26,P,impact,indomain_max,0.774538,5.68946,6.0,5925.0,2322.0,3574984.0,19717.0,9851.0,0.0,33.0
27,P,impact,indomain_median,0.787193,5.7872,10.0,5925.0,2322.0,3692767.0,25183.0,12579.0,0.0,55.0
28,P,impact,indomain_min,0.775375,5.46911,10.0,5925.0,2322.0,3553025.0,21545.0,10760.0,0.0,25.0
29,P,impact,indomain_random,0.775139,6.25741,6.0,5925.0,2322.0,4126654.0,25233.0,12608.0,0.0,36.0
30,P,impact,indomain_reverse_split,0.771168,5.55298,6.0,5925.0,2322.0,3622300.0,19553.0,9769.0,0.0,32.0
31,P,impact,indomain_split,0.766149,5.46193,10.0,5925.0,2322.0,3551593.0,21545.0,10760.0,0.0,25.0
32,P,impact,indomain_split_random,0.771847,5.4876,10.0,5925.0,2322.0,3543662.0,21545.0,10760.0,0.0,25.0
33,P,input_order,indomain,0.770795,5.5276,10.0,5925.0,2322.0,3553825.0,22827.0,12355.0,0.0,26.0
34,P,input_order,indomain_max,0.775787,5.48188,6.0,5925.0,2322.0,3574984.0,19717.0,9851.0,0.0,33.0
35,P,input_order,indomain_median,0.769637,5.75747,10.0,5925.0,2322.0,3680390.0,25183.0,12579.0,0.0,55.0
36,P,input_order,indomain_min,0.768662,5.47123,10.0,5925.0,2322.0,3553379.0,21545.0,10760.0,0.0,25.0
37,P,input_order,indomain_random,0.771082,6.49528,6.0,5925.0,2322.0,4112290.0,25233.0,12608.0,0.0,36.0
38,P,input_order,indomain_reverse_split,0.787042,5.63622,6.0,5925.0,2322.0,3622406.0,19553.0,9769.0,0.0,32.0
39,P,input_order,indomain_split,0.811925,5.6654,10.0,5925.0,2322.0,3551947.0,21545.0,10760.0,0.0,25.0
40,P,input_order,indomain_split_random,0.79923,5.61919,10.0,5925.0,2322.0,3543662.0,21545.0,10760.0,0.0,25.0
41,P,largest,indomain,0.833702,9.82389,10.0,5925.0,2322.0,4581997.0,71191.0,36794.0,0.0,26.0
42,P,largest,indomain_max,0.864192,5.7321,4.0,5925.0,2322.0,3989877.0,23917.0,11954.0,0.0,34.0
43,P,largest,indomain_median,0.794327,9.53661,10.0,5925.0,2322.0,4603288.0,73169.0,36573.0,0.0,63.0
44,P,largest,indomain_min,0.79338,9.27733,10.0,5925.0,2322.0,4624969.0,68987.0,34482.0,0.0,26.0
45,P,largest,indomain_random,0.890457,5.31723,7.0,5925.0,2322.0,3164967.0,21243.0,10612.0,0.0,49.0
46,P,largest,indomain_reverse_split,0.882478,6.46556,4.0,5925.0,2322.0,3967402.0,23917.0,11954.0,0.0,34.0
47,P,largest,indomain_split,0.767825,9.03702,10.0,5925.0,2322.0,4683739.0,70779.0,35378.0,0.0,26.0
48,P,largest,indomain_split_random,0.776614,9.01328,10.0,5925.0,2322.0,4616259.0,68987.0,34482.0,0.0,26.0
49,P,max_regret,indomain,0.767925,5.51167,10.0,5925.0,2322.0,3553825.0,22827.0,12355.0,0.0,26.0
50,P,max_regret,indomain_max,0.777038,5.50718,6.0,5925.0,2322.0,3575130.0,19717.0,9851.0,0.0,33.0
51,P,max_regret,indomain_median,0.770845,5.80063,10.0,5925.0,2322.0,3690053.0,25183.0,12579.0,0.0,55.0
52,P,max_regret,indomain_min,0.779441,5.50971,10.0,5925.0,2322.0,3553025.0,21545.0,10760.0,0.0,25.0
53,P,max_regret,indomain_random,0.846499,6.7347,6.0,5925.0,2322.0,4126654.0,25233.0,12608.0,0.0,36.0
54,P,max_regret,indomain_reverse_split,0.805513,5.5514,6.0,5925.0,2322.0,3622300.0,19553.0,9769.0,0.0,32.0
55,P,max_regret,indomain_split,0.891544,5.69986,10.0,5925.0,2322.0,3551593.0,21545.0,10760.0,0.0,25.0
56,P,max_regret,indomain_split_random,0.781346,5.70441,10.0,5925.0,2322.0,3543662.0,21545.0,10760.0,0.0,25.0
57,P,most_constrained,indomain,0.796601,156.814,11.0,5925.0,2322.0,52177930.0,706605.0,353288.0,0.0,26.0
58,P,most_constrained,indomain_max,0.738595,16.7509,3.0,5925.0,2322.0,7021704.0,62013.0,31002.0,0.0,35.0
59,P,most_constrained,indomain_median,0.680084,13.3417,11.0,5925.0,2322.0,6191949.0,37027.0,18499.0,0.0,26.0
60,P,most_constrained,indomain_min,0.702777,13.8292,11.0,5925.0,2322.0,6186909.0,37027.0,18499.0,0.0,26.0
61,P,most_constrained,indomain_random,0.795451,16.6514,13.0,5925.0,2322.0,6606991.0,49344.0,24655.0,0.0,26.0
62,P,most_constrained,indomain_reverse_split,0.732596,16.4981,3.0,5925.0,2322.0,7028248.0,62013.0,31002.0,0.0,35.0
63,P,most_constrained,indomain_split,0.706583,13.3746,11.0,5925.0,2322.0,6186910.0,37027.0,18499.0,0.0,26.0
64,P,most_constrained,indomain_split_random,0.755346,13.9589,11.0,5925.0,2322.0,6191949.0,37027.0,18499.0,0.0,26.0
65,P,occurrence,indomain,0.717815,6.26105,11.0,5925.0,2322.0,3993835.0,46197.0,24301.0,0.0,26.0
66,P,occurrence,indomain_max,0.676076,4.60084,3.0,5925.0,2322.0,3913874.0,21907.0,10949.0,0.0,35.0
67,P,occurrence,indomain_median,0.67486,8.59369,10.0,5925.0,2322.0,5554380.0,56530.0,28254.0,0.0,44.0
68,P,occurrence,indomain_min,0.732192,8.34898,11.0,5925.0,2322.0,5087087.0,68857.0,34415.0,0.0,27.0
69,P,occurrence,indomain_random,0.713336,118.362,8.0,5925.0,2322.0,44634018.0,648297.0,324137.0,0.0,53.0
70,P,occurrence,indomain_reverse_split,0.674926,4.45827,3.0,5925.0,2322.0,3717134.0,20715.0,10353.0,0.0,35.0
71,P,occurrence,indomain_split,0.675426,8.19721,11.0,5925.0,2322.0,5126495.0,69741.0,34857.0,0.0,27.0
72,P,occurrence,indomain_split_random,0.711272,8.44861,11.0,5925.0,2322.0,5087087.0,68857.0,34415.0,0.0,27.0
73,P,smallest,indomain,0.722172,4.92347,10.0,5925.0,2322.0,3553825.0,22827.0,12355.0,0.0,26.0
74,P,smallest,indomain_max,0.677304,4.79146,6.0,5925.0,2322.0,3575236.0,19717.0,9851.0,0.0,33.0
75,P,smallest,indomain_median,0.693158,5.01919,10.0,5925.0,2322.0,3683166.0,25183.0,12579.0,0.0,55.0
76,P,smallest,indomain_min,0.679917,4.85966,10.0,5925.0,2322.0,3553379.0,21545.0,10760.0,0.0,25.0
77,P,smallest,indomain_random,0.767182,5.68115,6.0,5925.0,2322.0,4126654.0,25233.0,12608.0,0.0,36.0
78,P,smallest,indomain_reverse_split,0.69659,4.85728,6.0,5925.0,2322.0,3622464.0,19553.0,9769.0,0.0,32.0
79,P,smallest,indomain_split,0.702197,4.96598,10.0,5925.0,2322.0,3551947.0,21545.0,10760.0,0.0,25.0
80,P,smallest,indomain_split_random,0.708787,5.41552,10.0,5925.0,2322.0,3543662.0,21545.0,10760.0,0.0,25.0
81,X,anti_first_fail,indomain,0.868082,9.22993,2.0,5925.0,2322.0,3411945.0,8952.0,4955.0,0.0,19.0
82,X,anti_first_fail,indomain_max,0.704158,12.5284,5.0,5925.0,2322.0,5335292.0,8940.0,4462.0,0.0,29.0
83,X,anti_first_fail,indomain_median,0.751589,10.8908,5.0,5925.0,2322.0,6466290.0,16082.0,8033.0,0.0,25.0
84,X,anti_first_fail,indomain_min,0.713617,53.0282,18.0,5925.0,2322.0,26829690.0,92622.0,46292.0,0.0,33.0
85,X,anti_first_fail,indomain_random,0.749575,38.6722,5.0,5925.0,2322.0,19568943.0,51507.0,25748.0,0.0,36.0
86,X,anti_first_fail,indomain_reverse_split,0.711726,51.9344,2.0,5925.0,2322.0,31776325.0,92041.0,46017.0,0.0,34.0
87,X,anti_first_fail,indomain_split,0.684777,49.5837,3.0,5925.0,2322.0,28626215.0,92043.0,46018.0,0.0,35.0
88,X,anti_first_fail,indomain_split_random,0.723182,54.5054,18.0,5925.0,2322.0,26829690.0,92622.0,46292.0,0.0,33.0
89,X,dom_w_deg,indomain,0.72751,13.872,2.0,5925.0,2322.0,4954505.0,12825.0,8004.0,0.0,18.0
90,X,dom_w_deg,indomain_max,0.841368,7.31881,4.0,5925.0,2322.0,2671702.0,8496.0,4241.0,0.0,26.0
91,X,dom_w_deg,indomain_median,0.723155,12.2366,2.0,5925.0,2322.0,4784753.0,14568.0,7281.0,0.0,27.0
92,X,dom_w_deg,indomain_min,0.712263,7.14185,2.0,5925.0,2322.0,2394816.0,5837.0,2916.0,0.0,27.0
93,X,dom_w_deg,indomain_random,0.716634,16.4875,3.0,5925.0,2322.0,5618799.0,12605.0,6299.0,0.0,29.0
94,X,dom_w_deg,indomain_reverse_split,0.760069,9.10944,4.0,5925.0,2322.0,3481188.0,10179.0,5082.0,0.0,28.0
95,X,dom_w_deg,indomain_split,0.878072,6.9923,2.0,5925.0,2322.0,2833583.0,9349.0,4672.0,0.0,30.0
96,X,dom_w_deg,indomain_split_random,0.764575,7.00091,2.0,5925.0,2322.0,2361002.0,5837.0,2916.0,0.0,27.0
97,X,first_fail,indomain,0.679692,6.88,2.0,5925.0,2322.0,2464460.0,6985.0,4629.0,0.0,20.0
98,X,first_fail,indomain_max,0.737231,6.99907,4.0,5925.0,2322.0,2671702.0,8496.0,4241.0,0.0,26.0
99,X,first_fail,indomain_median,0.704235,6.79195,2.0,5925.0,2322.0,2524582.0,8554.0,4274.0,0.0,27.0
100,X,first_fail,indomain_min,0.679715,6.12246,2.0,5925.0,2322.0,2304445.0,8073.0,4034.0,0.0,27.0
101,X,first_fail,indomain_random,0.733511,6.4367,3.0,5925.0,2322.0,2519820.0,8501.0,4247.0,0.0,29.0
102,X,first_fail,indomain_reverse_split,0.733867,5.92729,4.0,5925.0,2322.0,2357360.0,8083.0,4034.0,0.0,32.0
103,X,first_fail,indomain_split,0.840841,5.44775,2.0,5925.0,2322.0,2125838.0,8199.0,4097.0,0.0,27.0
104,X,first_fail,indomain_split_random,0.689447,6.2059,2.0,5925.0,2322.0,2290969.0,8073.0,4034.0,0.0,27.0
105,X,impact,indomain,0.719858,10.6443,2.0,5925.0,2322.0,4103722.0,10880.0,6452.0,0.0,19.0
